,document,r1-precision,r1-recall,r1-f1-score,r2-precision,r2-recall,r2-f1-score,rL-precision,rL-recall,rL-f1-score
48,C08-1022,0.18867924528301888,0.6060606060606061,0.28776978417266186,0.0473186119873817,0.15306122448979592,0.07228915662650602,0.11320754716981132,0.36363636363636365,0.17266187050359713
49,C02-1144,0.4105960264900662,0.40789473684210525,0.40924092409240925,0.08,0.07947019867549669,0.07973421926910298,0.18543046357615894,0.18421052631578946,0.18481848184818483
50,J91-4003,0.5657894736842105,0.49615384615384617,0.5286885245901639,0.28634361233480177,0.25096525096525096,0.26748971193415644,0.34649122807017546,0.3038461538461538,0.32377049180327866
51,P09-2012,0.13636363636363635,0.5901639344262295,0.22153846153846152,0.049429657794676805,0.21666666666666667,0.0804953560371517,0.09848484848484848,0.4262295081967213,0.16
52,P02-1017,0.1942675159235669,0.4552238805970149,0.2723214285714286,0.038338658146964855,0.09022556390977443,0.053811659192825115,0.10191082802547771,0.23880597014925373,0.14285714285714285
53,N04-1021,0.24822695035460993,0.4430379746835443,0.3181818181818182,0.03914590747330961,0.07006369426751592,0.0502283105022831,0.13829787234042554,0.2468354430379747,0.1772727272727273
54,W09-0441,0.38461538461538464,0.5897435897435898,0.46558704453441296,0.16778523489932887,0.25773195876288657,0.20325203252032523,0.20066889632107024,0.3076923076923077,0.24291497975708504
55,W00-1427,0.14501510574018128,0.48,0.22273781902552203,0.02727272727272727,0.09090909090909091,0.04195804195804196,0.08459214501510574,0.28,0.12993039443155452
56,W97-0313,0.5266272189349113,0.4218009478672986,0.46842105263157896,0.15476190476190477,0.12380952380952381,0.1375661375661376,0.2603550295857988,0.20853080568720378,0.23157894736842105
57,E06-1043,0.2826086956521739,0.5284552845528455,0.3682719546742209,0.10043668122270742,0.1885245901639344,0.13105413105413105,0.1608695652173913,0.3008130081300813,0.20963172804532576
58,W97-0119,0.30660377358490565,0.4676258992805755,0.37037037037037035,0.07582938388625593,0.11594202898550725,0.09169054441260745,0.1509433962264151,0.2302158273381295,0.18233618233618235
59,P06-1015,0.34328358208955223,0.4742268041237113,0.39826839826839827,0.0898876404494382,0.12435233160621761,0.10434782608695652,0.17164179104477612,0.23711340206185566,0.19913419913419914
60,J07-2003,0.24344569288389514,0.436241610738255,0.31250000000000006,0.03383458646616541,0.060810810810810814,0.04347826086956522,0.10861423220973783,0.19463087248322147,0.13942307692307693
61,N04-1019,0.17216117216117216,0.47474747474747475,0.25268817204301075,0.03676470588235294,0.10204081632653061,0.05405405405405406,0.09523809523809523,0.26262626262626265,0.13978494623655913
62,C04-1024,0.20103092783505155,0.42857142857142855,0.2736842105263158,0.08808290155440414,0.18888888888888888,0.12014134275618374,0.13402061855670103,0.2857142857142857,0.1824561403508772
63,N03-1033,0.1736111111111111,0.4032258064516129,0.24271844660194178,0.027874564459930314,0.06504065040650407,0.03902439024390244,0.09722222222222222,0.22580645161290322,0.13592233009708737
64,W99-0625,0.3110236220472441,0.5808823529411765,0.40512820512820513,0.11067193675889328,0.2074074074074074,0.14432989690721648,0.15748031496062992,0.29411764705882354,0.20512820512820512
65,P95-1037,0.3598326359832636,0.3524590163934426,0.35610766045548653,0.058823529411764705,0.05761316872427984,0.058212058212058215,0.13807531380753138,0.13524590163934427,0.13664596273291926
66,W03-1008,0.11498257839721254,0.4583333333333333,0.18384401114206128,0.03146853146853147,0.1267605633802817,0.0504201680672269,0.06968641114982578,0.2777777777777778,0.11142061281337047
67,E06-1027,0.39473684210526316,0.642023346303502,0.48888888888888893,0.16546762589928057,0.26953125,0.2050520059435364,0.21770334928229665,0.3540856031128405,0.2696296296296296
68,P05-1066,0.3404255319148936,0.39215686274509803,0.36446469248291574,0.10256410256410256,0.11822660098522167,0.10983981693363845,0.1702127659574468,0.19607843137254902,0.18223234624145787
69,W97-0713,0.011401008550756413,0.9811320754716981,0.022540095361941917,0.009429824561403509,0.8269230769230769,0.0186470078057242,0.010743258057443543,0.9245283018867925,0.021239705244906808
70,J90-1003,0.3558282208588957,0.5686274509803921,0.4377358490566038,0.16615384615384615,0.2660098522167488,0.20454545454545456,0.22085889570552147,0.35294117647058826,0.2716981132075472
71,P96-1027,0.1461187214611872,0.37209302325581395,0.2098360655737705,0.0045871559633027525,0.011764705882352941,0.006600660066006601,0.0776255707762557,0.19767441860465115,0.11147540983606558
72,P05-1059,0.23693379790940766,0.49635036496350365,0.32075471698113206,0.045454545454545456,0.09558823529411764,0.061611374407582936,0.11149825783972125,0.23357664233576642,0.1509433962264151
73,P10-1040,0.37222222222222223,0.49264705882352944,0.42405063291139244,0.1340782122905028,0.17777777777777778,0.15286624203821655,0.2,0.2647058823529412,0.2278481012658228
74,W07-2012,0.25806451612903225,0.5950413223140496,0.36,0.08633093525179857,0.2,0.1206030150753769,0.14695340501792115,0.33884297520661155,0.205
75,N04-1042,0.3076923076923077,0.4021164021164021,0.34862385321100914,0.06910569105691057,0.09042553191489362,0.0783410138248848,0.15384615384615385,0.20105820105820105,0.17431192660550457
76,J90-1004,0.13190184049079753,0.4387755102040816,0.2028301886792453,0.03076923076923077,0.10309278350515463,0.047393364928909956,0.07975460122699386,0.2653061224489796,0.12264150943396228
77,P06-1085,0.1976284584980237,0.390625,0.26246719160104987,0.047619047619047616,0.09448818897637795,0.06332453825857519,0.1067193675889328,0.2109375,0.14173228346456693
78,P01-1064,0.3287671232876712,0.42857142857142855,0.37209302325581395,0.0896551724137931,0.11711711711711711,0.1015625,0.1917808219178082,0.25,0.21705426356589147
79,H05-1004,0.32124352331606215,0.42758620689655175,0.36686390532544383,0.06770833333333333,0.09027777777777778,0.07738095238095237,0.15544041450777202,0.20689655172413793,0.17751479289940827
80,W98-1411,0.2457627118644068,0.5370370370370371,0.33720930232558144,0.06382978723404255,0.14018691588785046,0.08771929824561402,0.1228813559322034,0.26851851851851855,0.16860465116279072
