,document,r1-precision,r1-recall,r1-f1-score,r2-precision,r2-recall,r2-f1-score,rL-precision,rL-recall,rL-f1-score
113,W04-2609,0.24752475247524752,0.1773049645390071,0.20661157024793386,0.03,0.02142857142857143,0.024999999999999998,0.12871287128712872,0.09219858156028368,0.10743801652892561
114,P84-1085,0.88,0.03514376996805112,0.06758832565284179,0.7567567567567568,0.02983484283431007,0.057406458226550494,0.76,0.03035143769968051,0.058371735791090625
115,H05-1059,0.2638888888888889,0.15966386554621848,0.19895287958115182,0.056338028169014086,0.03389830508474576,0.042328042328042326,0.19444444444444445,0.11764705882352941,0.14659685863874344
116,P01-1030,0.3263157894736842,0.2743362831858407,0.2980769230769231,0.031914893617021274,0.026785714285714284,0.02912621359223301,0.2,0.168141592920354,0.18269230769230774
117,D09-1058,0.5308641975308642,0.28859060402684567,0.37391304347826093,0.275,0.14864864864864866,0.19298245614035087,0.37037037037037035,0.20134228187919462,0.26086956521739124
118,N03-1003,0.20833333333333334,0.06666666666666667,0.10101010101010101,0.0,0.0,0.0,0.16666666666666666,0.05333333333333334,0.0808080808080808
119,C90-2067,0.3137254901960784,0.16326530612244897,0.21476510067114093,0.06,0.030927835051546393,0.04081632653061224,0.17647058823529413,0.09183673469387756,0.12080536912751678
120,H05-1066,0.2727272727272727,0.20192307692307693,0.23204419889502761,0.039473684210526314,0.02912621359223301,0.0335195530726257,0.11688311688311688,0.08653846153846154,0.09944751381215468
121,N04-1016,0.45161290322580644,0.28187919463087246,0.3471074380165289,0.08695652173913043,0.05405405405405406,0.06666666666666667,0.21505376344086022,0.1342281879194631,0.1652892561983471
122,P02-1018,0.33962264150943394,0.2553191489361702,0.291497975708502,0.047619047619047616,0.03571428571428571,0.04081632653061224,0.1320754716981132,0.09929078014184398,0.11336032388663968
123,P06-2005,0.11607142857142858,0.24074074074074073,0.1566265060240964,0.0,0.0,0.0,0.07142857142857142,0.14814814814814814,0.0963855421686747
124,C94-1042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,P01-1008,0.31343283582089554,0.328125,0.3206106870229008,0.045454545454545456,0.047619047619047616,0.046511627906976744,0.1791044776119403,0.1875,0.18320610687022904
126,W99-0612,0.24285714285714285,0.20481927710843373,0.2222222222222222,0.07246376811594203,0.06097560975609756,0.06622516556291393,0.17142857142857143,0.14457831325301204,0.1568627450980392
127,W04-3208,0.6164383561643836,0.21739130434782608,0.32142857142857145,0.3055555555555556,0.10679611650485436,0.15827338129496404,0.3561643835616438,0.12560386473429952,0.18571428571428572
128,A97-1030,0.10309278350515463,0.45454545454545453,0.1680672268907563,0.020833333333333332,0.09523809523809523,0.03418803418803419,0.05154639175257732,0.22727272727272727,0.08403361344537814
129,J05-1003,1.0,0.18855218855218855,0.31728045325779036,0.9818181818181818,0.18243243243243243,0.3076923076923077,0.6607142857142857,0.12457912457912458,0.2096317280453258
130,W08-1301,0.4473684210526316,0.51,0.4766355140186916,0.1592920353982301,0.18181818181818182,0.169811320754717,0.22807017543859648,0.26,0.24299065420560748
131,P00-1037,0.8913043478260869,0.5125,0.6507936507936508,0.8222222222222222,0.46835443037974683,0.596774193548387,0.5217391304347826,0.3,0.38095238095238093
132,P11-2033,0.3877551020408163,0.36538461538461536,0.3762376237623762,0.1134020618556701,0.10679611650485436,0.11,0.1836734693877551,0.17307692307692307,0.1782178217821782
133,E03-1076,0.35714285714285715,0.23255813953488372,0.28169014084507044,0.10909090909090909,0.07058823529411765,0.0857142857142857,0.25,0.16279069767441862,0.1971830985915493
134,W04-3237,0.35353535353535354,0.21875,0.2702702702702703,0.061224489795918366,0.03773584905660377,0.046692607003891044,0.21212121212121213,0.13125,0.16216216216216217
135,W95-0101,0.2876712328767123,0.2727272727272727,0.27999999999999997,0.08333333333333333,0.07894736842105263,0.08108108108108107,0.1506849315068493,0.14285714285714285,0.14666666666666667
136,C92-2070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,P04-1035,0.15384615384615385,0.24,0.18750000000000003,0.008620689655172414,0.013513513513513514,0.010526315789473684,0.08547008547008547,0.13333333333333333,0.10416666666666667
138,C96-1055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,J05-1004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,N06-1039,0.08333333333333333,0.13043478260869565,0.10169491525423728,0.0,0.0,0.0,0.08333333333333333,0.13043478260869565,0.10169491525423728
141,W04-3230,0.2808988764044944,0.16778523489932887,0.2100840336134454,0.045454545454545456,0.02702702702702703,0.03389830508474577,0.1348314606741573,0.08053691275167785,0.10084033613445377
142,E03-1071,0.19696969696969696,0.1511627906976744,0.17105263157894737,0.07692307692307693,0.058823529411764705,0.06666666666666667,0.13636363636363635,0.10465116279069768,0.11842105263157894
143,N06-1006,0.39316239316239315,0.33093525179856115,0.359375,0.07758620689655173,0.06521739130434782,0.07086614173228346,0.1623931623931624,0.1366906474820144,0.1484375
144,N09-1028,0.27450980392156865,0.17721518987341772,0.2153846153846154,0.04,0.02564102564102564,0.03125,0.17647058823529413,0.11392405063291139,0.1384615384615385
145,D12-1050,0.3333333333333333,0.23214285714285715,0.2736842105263158,0.05194805194805195,0.036036036036036036,0.0425531914893617,0.15384615384615385,0.10714285714285714,0.12631578947368421
146,W04-3239,0.3333333333333333,0.2265625,0.26976744186046514,0.023255813953488372,0.015748031496062992,0.018779342723004695,0.1724137931034483,0.1171875,0.13953488372093023
147,I05-3017,0.14285714285714285,0.07462686567164178,0.0980392156862745,0.0,0.0,0.0,0.08571428571428572,0.04477611940298507,0.058823529411764705
148,N01-1025,0.15384615384615385,0.12987012987012986,0.14084507042253522,0.03125,0.02631578947368421,0.02857142857142857,0.09230769230769231,0.07792207792207792,0.08450704225352113
149,D07-1076,0.2972972972972973,0.11702127659574468,0.16793893129770993,0.0684931506849315,0.026737967914438502,0.038461538461538464,0.17567567567567569,0.06914893617021277,0.09923664122137406
150,W04-3206,0.2872340425531915,0.2288135593220339,0.2547169811320755,0.021505376344086023,0.017094017094017096,0.01904761904761905,0.10638297872340426,0.0847457627118644,0.09433962264150943
151,P03-1029,0.4782608695652174,0.21782178217821782,0.29931972789115646,0.06666666666666667,0.03,0.041379310344827586,0.32608695652173914,0.1485148514851485,0.2040816326530612
152,P03-1011,0.2,0.3157894736842105,0.24489795918367346,0.033707865168539325,0.05357142857142857,0.04137931034482758,0.1,0.15789473684210525,0.12244897959183673
153,W06-1606,0.22123893805309736,0.3787878787878788,0.27932960893854747,0.03571428571428571,0.06153846153846154,0.04519774011299435,0.12389380530973451,0.21212121212121213,0.1564245810055866
154,A94-1016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,W04-3201,0.21568627450980393,0.19298245614035087,0.20370370370370372,0.0297029702970297,0.02654867256637168,0.028037383177570093,0.09803921568627451,0.08771929824561403,0.0925925925925926
156,A97-1039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,D07-1071,0.313953488372093,0.226890756302521,0.2634146341463415,0.08235294117647059,0.059322033898305086,0.06896551724137932,0.16279069767441862,0.11764705882352941,0.13658536585365855
158,W06-1639,0.23255813953488372,0.30927835051546393,0.26548672566371684,0.046875,0.0625,0.05357142857142857,0.13953488372093023,0.18556701030927836,0.15929203539823006
159,P08-1067,0.3380281690140845,0.26666666666666666,0.2981366459627329,0.014285714285714285,0.011235955056179775,0.012578616352201259,0.14084507042253522,0.1111111111111111,0.12422360248447206
160,J88-2003,0.9157894736842105,0.3972602739726027,0.554140127388535,0.851063829787234,0.3669724770642202,0.5128205128205129,0.8947368421052632,0.3881278538812785,0.5414012738853503
161,W97-0802,0.4230769230769231,0.19298245614035087,0.2650602409638554,0.09803921568627451,0.04424778761061947,0.06097560975609756,0.3076923076923077,0.14035087719298245,0.19277108433734938
162,W02-1001,0.2777777777777778,0.3225806451612903,0.29850746268656714,0.037383177570093455,0.043478260869565216,0.04020100502512562,0.12962962962962962,0.15053763440860216,0.13930348258706468
163,P07-1040,0.37142857142857144,0.1925925925925926,0.2536585365853658,0.08695652173913043,0.04477611940298507,0.05911330049261084,0.18571428571428572,0.0962962962962963,0.1268292682926829
164,W02-2026,0.23636363636363636,0.01522248243559719,0.028602860286028604,0.018518518518518517,0.0011723329425556857,0.002205071664829107,0.12727272727272726,0.00819672131147541,0.015401540154015401
165,A97-1052,0.725,0.025460930640913083,0.04919423240033927,0.16806722689075632,0.00585480093676815,0.011315417256011316,0.43333333333333335,0.015218027509511267,0.029403449250777494
166,P12-1092,0.3176470588235294,0.1888111888111888,0.2368421052631579,0.023809523809523808,0.014084507042253521,0.017699115044247787,0.17647058823529413,0.1048951048951049,0.13157894736842105
