C94-1027.xml,0.5780346820809248,0.456140350877193,0.5549132947976879
P06-2094.xml,0.6562499999999999,0.6,0.6458333333333333
P09-1094.xml,0.5,0.3797468354430379,0.3625
D09-1005.xml,0.4310954063604239,0.3558718861209964,0.41696113074204955
W98-0705.xml,0.37894736842105264,0.06382978723404256,0.16842105263157897
W07-2216.xml,0.7457627118644067,0.6742857142857143,0.7344632768361582
P02-1042.xml,0.3925233644859813,0.27358490566037735,0.3644859813084112
P05-1057.xml,0.7675675675675677,0.7103825136612022,0.7675675675675677
J93-2005.xml,0.4925816023738872,0.45970149253731346,0.48071216617210677
W98-1411.xml,0.28395061728395066,0.1125,0.1851851851851852
H05-1004.xml,0.3957219251336898,0.33513513513513515,0.3957219251336898
P01-1064.xml,0.67816091954023,0.6511627906976745,0.67816091954023
P06-1085.xml,0.6203208556149733,0.5837837837837838,0.6203208556149733
J90-1004.xml,0.5098039215686275,0.3576158940397351,0.4705882352941177
N04-1042.xml,0.26666666666666666,0.10276679841897232,0.17254901960784313
W07-2012.xml,0.5376344086021505,0.3913043478260869,0.46236559139784944
P10-1040.xml,0.20809248554913298,0.046783625730994156,0.11560693641618497
P05-1059.xml,0.3594470046082949,0.07441860465116279,0.17511520737327188
P96-1027.xml,0.6131386861313869,0.5185185185185185,0.5693430656934306
J90-1003.xml,0.6112956810631229,0.5819397993311036,0.6112956810631229
W97-0713.xml,0.8200000000000001,0.7346938775510203,0.8200000000000001
P05-1066.xml,0.6329113924050633,0.5286624203821656,0.5949367088607594
E06-1027.xml,0.27988338192419826,0.11730205278592376,0.18075801749271136
W03-1008.xml,0.7272727272727272,0.6615384615384615,0.6818181818181818
P95-1037.xml,0.28478964401294504,0.14332247557003255,0.21359223300970875
W99-0625.xml,0.6341463414634146,0.6009852216748769,0.6341463414634146
N03-1033.xml,0.7475728155339806,0.6862745098039215,0.7475728155339806
C04-1024.xml,0.34210526315789475,0.10666666666666669,0.21052631578947373
N04-1019.xml,0.43181818181818177,0.19540229885057472,0.3068181818181818
J07-2003.xml,0.44444444444444436,0.34693877551020413,0.41414141414141414
P06-1015.xml,0.46875,0.4409448818897637,0.46875
W97-0119.xml,0.759825327510917,0.7312775330396476,0.759825327510917
E06-1043.xml,0.6772486772486773,0.6524064171122995,0.6772486772486773
W97-0313.xml,0.4195804195804196,0.2816901408450704,0.3286713286713287
W00-1427.xml,0.4268292682926829,0.2716049382716049,0.3780487804878048
